time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),surface_pressure (hPa)
2023-01-20T09:00,25.5,87,0,33.2,100,1008.6
2023-01-20T10:00,25.6,86,0,32.2,100,1008.7
2023-01-20T11:00,25.9,84,0,36.6,100,1009.1
2023-01-20T12:00,25,86,0,38.2,100,1010.2
2023-01-20T13:00,25.9,84,2.3,38.4,100,1010.9
2023-01-20T14:00,25.9,84,0.2,40.5,100,1011.4
2023-01-20T15:00,25.9,85,0,36.4,100,1011.5
2023-01-20T16:00,25.6,85,0.9,39.5,100,1011.7
2023-01-20T17:00,25.9,83,0.1,39.7,100,1011.2
2023-01-20T18:00,25.9,82,0.1,41.3,100,1010.5
2023-01-20T19:00,25.9,82,0.1,41.7,100,1009.6
2023-01-20T20:00,25.8,81,0.3,39.2,100,1009.1
2023-01-20T21:00,25.6,84,0.2,39,100,1008.6
2023-01-20T22:00,25.2,86,0.1,42.2,100,1008.9
2023-01-20T23:00,25,89,0,38.1,98,1009.3
2023-01-21T00:00,25.2,87,0.1,36.6,96,1009.7
2023-01-21T01:00,25.4,87,0,36.1,100,1010.8
2023-01-21T02:00,25.4,87,0,33.4,100,1011.4
2023-01-21T03:00,25.4,88,0.1,35.5,100,1011.3
2023-01-21T04:00,25.5,87,0,34.7,100,1011.3
2023-01-21T05:00,25.4,87,0,36.4,100,1010.4
2023-01-21T06:00,25.4,88,0,34.3,100,1009.3
2023-01-21T07:00,25.2,89,0,35.7,100,1008.7
2023-01-21T08:00,25.1,89,0.2,36.2,100,1008.1
2023-01-21T09:00,25.3,86,0.2,33.1,100,1007.8
2023-01-21T10:00,25.6,85,1.6,36.2,100,1008.2
2023-01-21T11:00,25.8,84,0.1,37.5,100,1008.5
2023-01-21T12:00,25.4,88,0.1,34.3,100,1009
2023-01-21T13:00,25.4,89,0.1,30.6,100,1009.7
2023-01-21T14:00,25.4,90,0,27.8,100,1010.5
2023-01-21T15:00,25.8,87,0,31.8,100,1010.4
2023-01-21T16:00,25.7,88,0,30.6,100,1010.2
2023-01-21T17:00,25.6,88,0.1,33.6,100,1009.9
2023-01-21T18:00,25.5,87,0.1,36.6,100,1009.2
2023-01-21T19:00,25.6,86,0.3,39.7,100,1008.4
2023-01-21T20:00,25.7,85,0.1,37.2,100,1007.9
2023-01-21T21:00,25.6,83,0.1,36,96,1007.7
2023-01-21T22:00,25.6,86,0.1,34.1,96,1007.8
2023-01-21T23:00,25.6,85,0.3,35.2,100,1008.1
2023-01-22T00:00,25.6,85,0.1,33.8,97,1008.9
2023-01-22T01:00,25.8,87,0.1,28.2,97,1010
2023-01-22T02:00,25.6,88,0.1,32.1,88,1010.3
2023-01-22T03:00,25.7,87,0,30.3,95,1010.5
2023-01-22T04:00,25.6,88,0,31.6,97,1010.5
2023-01-22T05:00,25.5,89,0.1,30.9,96,1009.9
2023-01-22T06:00,25.5,89,0,29.8,100,1009.4
2023-01-22T07:00,25.7,87,0,30.6,100,1008.3
2023-01-22T08:00,25.8,87,0,29.3,100,1007.4
2023-01-22T09:00,25.8,88,0,27.3,100,1007
2023-01-22T10:00,25.6,89,0,27.4,100,1007.1
2023-01-22T11:00,25.7,88,0,30.9,100,1007.5
2023-01-22T12:00,25.8,90,0,25.6,100,1008
2023-01-22T13:00,25.8,91,0,26.6,100,1008.5
2023-01-22T14:00,25.7,92,0,24.7,100,1009.2
2023-01-22T15:00,25.6,92,0,24.8,99,1009.1
2023-01-22T16:00,25.5,93,0,23.5,100,1009.1
2023-01-22T17:00,25.5,92,0,21.9,100,1009
2023-01-22T18:00,25.5,92,0,22.5,100,1008.5
2023-01-22T19:00,25.5,92,0,24,100,1008
2023-01-22T20:00,25.5,92,0,23.9,98,1007.4
2023-01-22T21:00,25.5,91,0,26,100,1007.1
2023-01-22T22:00,25.5,90,0,27,100,1007.4
2023-01-22T23:00,25.5,89,0,27.3,100,1007.6
2023-01-23T00:00,25.7,90,0,19.9,100,1008.8
2023-01-23T01:00,25.7,90,0,20.9,100,1009.3
2023-01-23T02:00,25.6,88,0,27.8,100,1009.8
2023-01-23T03:00,25.8,88,0,21.9,100,1009.5
2023-01-23T04:00,25.8,88,0,23.5,100,1009.2
2023-01-23T05:00,25.8,88,0,26.7,100,1008.7
2023-01-23T06:00,25.8,88,0,25.8,100,1007.8
2023-01-23T07:00,25.6,88,0,27.2,100,1007
2023-01-23T08:00,25.6,86,0.4,31.8,100,1006.7
2023-01-23T09:00,25.4,86,0.1,31.6,100,1006.5
2023-01-23T10:00,25.8,85,0,32.3,100,1006.8
2023-01-23T11:00,25.8,86,0.1,34.6,100,1007.2
2023-01-23T12:00,25.8,88,0.1,29.9,100,1007.6
2023-01-23T13:00,25.7,89,0,29.6,100,1008.2
2023-01-23T14:00,25.8,89,0,27.5,100,1009
2023-01-23T15:00,25.7,89,0,27,100,1009.3
2023-01-23T16:00,25.6,90,0,26.7,100,1009.2
2023-01-23T17:00,25.6,90,0,26,100,1009.2
2023-01-23T18:00,25.5,91,0,25.5,99,1008.6
2023-01-23T19:00,25.5,90,0,27.8,100,1008.1
2023-01-23T20:00,25.5,90,0,28.2,100,1007.6
2023-01-23T21:00,25.5,90,0,30.5,100,1007.3
2023-01-23T22:00,25.6,89,0,34.1,100,1007.7
2023-01-23T23:00,25.6,88,0,35.4,100,1008.3
2023-01-24T00:00,25.8,88,0,31.5,100,1008.9
2023-01-24T01:00,25.8,87,0,35.2,100,1010
2023-01-24T02:00,25.9,86,0,37.1,100,1010.3
2023-01-24T03:00,25.8,86,0,38.3,100,1010.6
2023-01-24T04:00,25.7,86,0,40.8,100,1010.3
2023-01-24T05:00,25.5,88,0,39.3,100,1009.9
2023-01-24T06:00,25.5,88,0,40,100,1009.1
2023-01-24T07:00,25.5,87,0,40.8,100,1008
2023-01-24T08:00,25.2,87,0,42.3,100,1007.8
2023-01-24T09:00,25.4,85,0.1,40,100,1007.8
2023-01-24T10:00,25.5,85,0.1,39.4,100,1008.2
2023-01-24T11:00,25.7,85,0,39.1,100,1008.3
2023-01-24T12:00,25.9,85,0.1,45.6,100,1008.4
2023-01-24T13:00,25.9,86,0.2,46.6,100,1008.9
2023-01-24T14:00,25.9,86,0,43.6,100,1009
2023-01-24T15:00,26,85,0,44.2,100,1009.4
2023-01-24T16:00,26.1,83,0,44.9,100,1009.3
2023-01-24T17:00,26.1,83,0,44.4,100,1009
2023-01-24T18:00,26,83,0,44.1,100,1008.5
2023-01-24T19:00,25.9,83,0,44.8,100,1007.9
2023-01-24T20:00,25.6,85,0,45.1,100,1007.2
2023-01-24T21:00,25.5,86,0.1,42.8,100,1007.3
2023-01-24T22:00,25.4,86,0,42.4,100,1007.6
2023-01-24T23:00,25.5,85,0.1,44.3,100,1007.9
2023-01-25T00:00,25.8,83,0.2,42.6,100,1008.9
2023-01-25T01:00,25.9,83,0.1,41.8,100,1009.5
2023-01-25T02:00,25.9,83,0,43.8,100,1010.1
2023-01-25T03:00,25.9,83,0,43.8,100,1009.9
2023-01-25T04:00,26,82,0,41.9,100,1009.9
2023-01-25T05:00,25.8,80,0,46.3,100,1009.4
2023-01-25T06:00,25.5,82,0,46.3,100,1008.3
2023-01-25T07:00,25.6,79,0.1,44.9,100,1007.6
2023-01-25T08:00,25.5,81,0.2,44.1,100,1007
2023-01-25T09:00,25.4,81,0.4,44.7,100,1007.3
2023-01-25T10:00,25.4,81,0.3,45.8,100,1007.8
2023-01-25T11:00,25.3,82,0.5,42.9,100,1008.4
2023-01-25T12:00,25.4,83,0.5,38.6,100,1009.6
2023-01-25T13:00,25.2,84,0.3,41.9,100,1010
2023-01-25T14:00,25.1,85,0.1,35.1,100,1010.6
2023-01-25T15:00,25.1,82,0.2,42.2,100,1010.2
2023-01-25T16:00,25,84,0.2,40.7,100,1009.9
2023-01-25T17:00,25,83,0.4,41.4,100,1010
2023-01-25T18:00,24.8,84,0.1,41.9,100,1009.7
2023-01-25T19:00,24.9,84,0.2,40.8,100,1009.2
2023-01-25T20:00,24.5,88,0.4,39.4,100,1008.5
2023-01-25T21:00,24.4,89,1,38.7,100,1008.3
2023-01-25T22:00,24.8,87,0.2,40,100,1008.4
2023-01-25T23:00,24.9,87,0.3,41.3,100,1008.7
2023-01-26T00:00,24.9,87,0.3,39.1,100,1009.7
2023-01-26T01:00,24.8,87,0.5,39.5,100,1010.4
2023-01-26T02:00,24.9,85,0.6,40.1,100,1010.9
2023-01-26T03:00,24.9,85,0.4,38.8,100,1011.1
2023-01-26T04:00,24.6,87,0.5,37.2,100,1010.5
2023-01-26T05:00,24.6,88,0.8,39.9,100,1009.9
2023-01-26T06:00,24.5,88,0.9,38.7,100,1008.8
2023-01-26T07:00,24.8,85,0.4,40.8,100,1008.2
2023-01-26T08:00,24.9,84,0.4,43.1,100,1007.7
2023-01-26T09:00,24.7,86,0.7,38.3,100,1007.7
2023-01-26T10:00,24.7,87,1.9,39.9,100,1008
2023-01-26T11:00,24.5,89,2.6,40.4,100,1008.5
2023-01-26T12:00,25,85,1.3,38.4,100,1009.5
2023-01-26T13:00,24.6,87,0.6,36,100,1009.7
2023-01-26T14:00,24.6,88,1,34.2,100,1010.3
2023-01-26T15:00,24.7,87,0.9,34.3,100,1010.2
2023-01-26T16:00,25,84,0.4,39,100,1009.9
2023-01-26T17:00,24.8,87,0.8,37.9,100,1009.4
2023-01-26T18:00,24.8,88,2.1,34.5,100,1008.8
2023-01-26T19:00,24.8,90,4.1,32.6,100,1008.5
2023-01-26T20:00,24.8,91,6.5,29.5,100,1008.1
2023-01-26T21:00,25.1,88,7.9,33.1,100,1008.2
2023-01-26T22:00,25.2,86,13.3,34.7,100,1008.5
2023-01-26T23:00,25.5,84,7.6,39.8,100,1008.5
2023-01-27T00:00,25.4,85,3.6,39.3,100,1010
2023-01-27T01:00,25.5,85,7.1,45,100,1009.8
2023-01-27T02:00,25.6,84,2.8,42.5,100,1010.2
2023-01-27T03:00,25.5,85,3,36.8,100,1010.5
2023-01-27T04:00,25.5,83,3.5,38,100,1010
2023-01-27T05:00,25.6,84,2.2,37.7,100,1008.9
2023-01-27T06:00,25.8,82,1.7,38.5,100,1007.9
2023-01-27T07:00,25.5,84,0.4,36.7,100,1007.1
2023-01-27T08:00,25.7,83,1.1,36.2,100,1006.8
2023-01-27T09:00,25.5,84,1.2,38.1,100,1006.7
2023-01-27T10:00,25.4,85,0.7,43,100,1006.8
2023-01-27T11:00,25.2,87,0.4,39.4,100,1007.3
2023-01-27T12:00,25.5,87,0.1,40.9,100,1007.7
2023-01-27T13:00,25.5,85,0.4,39.7,100,1008.8
2023-01-27T14:00,25.8,84,0.3,40.5,100,1009.4
2023-01-27T15:00,25.7,83,0.3,42.8,100,1009.1
2023-01-27T16:00,25.5,83,0.4,42.7,100,1009
2023-01-27T17:00,25.4,85,0.5,41.9,100,1008.8
2023-01-27T18:00,25.4,83,0.4,44.4,100,1008.1
2023-01-27T19:00,25.2,84,0.5,43.2,100,1007.5
2023-01-27T20:00,24.9,86,0.7,43.9,100,1007.2
2023-01-27T21:00,25,84,0.5,44.9,100,1007.1
2023-01-27T22:00,25.2,83,0.1,47.2,100,1007.3
2023-01-27T23:00,25.1,85,0.4,47,100,1007.8
2023-01-28T00:00,25.2,87,0.1,40.1,100,1009
2023-01-28T01:00,25.4,83,0.1,43,100,1009.4
2023-01-28T02:00,25.4,84,0.2,44.9,100,1010.1
2023-01-28T03:00,25.1,87,0.6,40.7,100,1010.2
2023-01-28T04:00,25,87,0.5,43.1,100,1009.8
2023-01-28T05:00,25,87,0.4,43.1,100,1008.9
2023-01-28T06:00,25.1,84,0.1,46.5,100,1008.1
2023-01-28T07:00,25.5,81,0,48.4,100,1007.3
2023-01-28T08:00,25.4,83,0,46.8,100,1006.8
2023-01-28T09:00,25.3,83,0.1,50.3,100,1006.7
2023-01-28T10:00,25.5,80,0,51,100,1007
2023-01-28T11:00,25.5,80,0.1,50.8,100,1007.8
2023-01-28T12:00,25.5,80,0,49.2,100,1008.9
2023-01-28T13:00,25.5,80,0,49.5,100,1009.5
2023-01-28T14:00,25.8,75,0,51.6,100,1009.9
2023-01-28T15:00,25.6,76,0,50.1,100,1009.9
2023-01-28T16:00,25.5,73,0,52.2,100,1009.7
2023-01-28T17:00,25.8,72,0,53,100,1009.1
2023-01-28T18:00,25.4,75,0,52.6,100,1008.8
2023-01-28T19:00,25.4,77,0,48.8,100,1008.8
2023-01-28T20:00,25.5,75,0,51.2,100,1008.6
2023-01-28T21:00,24.8,83,0,47.7,100,1008.6
2023-01-28T22:00,24.9,82,0,48.4,100,1008.9
2023-01-28T23:00,25,82,0,45,100,1009.2
2023-01-29T00:00,24.4,86,0,41.9,100,1010.9
2023-01-29T01:00,24.5,84,0.1,42.2,100,1011.4
2023-01-29T02:00,24.8,83,0.1,44.1,100,1011.6
2023-01-29T03:00,24.9,82,0,46.3,100,1011.3
2023-01-29T04:00,25.2,80,0,49.6,100,1010.9
2023-01-29T05:00,25.3,80,0,45.8,100,1010.4
2023-01-29T06:00,25.1,81,0,45.1,100,1009.6
2023-01-29T07:00,25.2,80,0,47.6,100,1008.7
2023-01-29T08:00,25.5,80,0,44.6,100,1008.1
2023-01-29T09:00,25.3,82,0,44,100,1008.3
2023-01-29T10:00,25.4,81,0.1,46,100,1008.7
2023-01-29T11:00,24.9,86,0.2,44.9,100,1009.5
2023-01-29T12:00,25.1,84,0.2,48.8,100,1009.9
2023-01-29T13:00,24.9,86,1,43.8,100,1011
2023-01-29T14:00,24.9,86,0.2,48.1,100,1011.3
2023-01-29T15:00,24.9,86,0.1,50.6,100,1010.9
2023-01-29T16:00,25.2,80,0.3,53.8,100,1010.2
2023-01-29T17:00,25,82,0.4,51.4,100,1010.2
2023-01-29T18:00,24.8,85,0.2,48.2,100,1010
2023-01-29T19:00,24.6,87,1,44.9,100,1009.7
2023-01-29T20:00,24.7,85,0.6,49.9,100,1009.4
2023-01-29T21:00,24.6,85,0.2,50.1,100,1009.4
2023-01-29T22:00,24.8,84,0.1,49,100,1010
2023-01-29T23:00,24.7,85,0,47.4,100,1010.7
2023-01-30T00:00,24.8,83,0.1,46,100,1011.6
2023-01-30T01:00,25.1,79,0,50.5,100,1012.3
2023-01-30T02:00,25.1,80,0,49.8,100,1012.8
2023-01-30T03:00,24.9,83,0,46.7,100,1012.7
2023-01-30T04:00,25.1,81,0,48.1,100,1012.1
2023-01-30T05:00,24.9,83,0,46.7,100,1011.5
2023-01-30T06:00,25,82,0,47.3,100,1010.5
2023-01-30T07:00,25,82,0,48,100,1009.6
2023-01-30T08:00,24.9,83,0,46.5,100,1008.9
2023-01-30T09:00,24.8,85,0,45.4,100,1008.8
2023-01-30T10:00,24.9,84,0,46.7,100,1008.9
2023-01-30T11:00,25.1,83,0,43.7,100,1009.3
2023-01-30T12:00,24.8,86,0.2,42.7,100,1009.9
2023-01-30T13:00,25,84,1.6,44.3,100,1010.8
2023-01-30T14:00,25,85,0,44.8,100,1011.2
2023-01-30T15:00,25,86,0,44.3,100,1011
2023-01-30T16:00,24.6,89,0.5,44.2,100,1011.1
2023-01-30T17:00,24.6,88,0.5,44.8,100,1010.8
2023-01-30T18:00,24.5,90,0.5,38.7,100,1010.2
2023-01-30T19:00,24.7,88,0.3,38.7,100,1009.6
2023-01-30T20:00,24.6,88,0.3,36.2,100,1009.6
2023-01-30T21:00,24.9,85,0.2,37.4,100,1009.4
2023-01-30T22:00,25,84,0.3,38.9,100,1009.6
2023-01-30T23:00,24.7,87,0,37.9,100,1010
2023-01-31T00:00,24.6,87,0,36.3,100,1010.7
2023-01-31T01:00,24.6,86,0,37.7,100,1011.3
2023-01-31T02:00,24.9,83,0,40.8,100,1011.7
2023-01-31T03:00,25,84,0,40.2,100,1011.8
2023-01-31T04:00,24.9,85,0,37.5,100,1011.4
2023-01-31T05:00,25,84,0,37.4,100,1010.5
2023-01-31T06:00,25,84,0,36,100,1009.5
2023-01-31T07:00,25.1,84,0,34.5,100,1008.6
2023-01-31T08:00,24.8,86,0,31,100,1008.1
2023-01-31T09:00,24.9,85,0,35.2,100,1007.8
2023-01-31T10:00,24.9,85,0,33,100,1008.1
2023-01-31T11:00,25.2,83,0,33,100,1008.6
2023-01-31T12:00,25.5,82,0,32.3,100,1009.4
2023-01-31T13:00,25.1,85,0,30.7,100,1009.5
2023-01-31T14:00,25.1,85,0,31.7,100,1009.5
2023-01-31T15:00,25,85,0,32.1,100,1009.7
2023-01-31T16:00,25.1,85,0,30.6,100,1009.7
2023-01-31T17:00,25.1,85,0,28.2,100,1009.5
2023-01-31T18:00,25,87,0,27.6,100,1009.3
2023-01-31T19:00,25.1,86,0,28,100,1008.9
2023-01-31T20:00,25.1,86,0,28,100,1008.4
2023-01-31T21:00,25.1,86,0,26.6,100,1008.5
2023-01-31T22:00,25.2,86,0,27.5,100,1008.5
2023-01-31T23:00,25.4,85,0,28.6,100,1008.9
2023-02-01T00:00,25.4,86,0,25.6,100,1009.7
2023-02-01T01:00,25.5,86,0,26.4,100,1010.5
2023-02-01T02:00,25.4,87,0,27.1,100,1010.7
2023-02-01T03:00,25.2,88,0,27.7,100,1010.8
2023-02-01T04:00,25.2,88,0,28.8,100,1010.6
2023-02-01T05:00,25.1,89,0,29.8,100,1009.9
2023-02-01T06:00,25.1,89,0.3,31.7,100,1009
2023-02-01T07:00,25,90,0.3,27.6,100,1007.9
2023-02-01T08:00,25,90,0.3,29.8,100,1007.3
2023-02-01T09:00,25,89,1,29.5,100,1007.3
2023-02-01T10:00,25.2,87,0.1,29.2,100,1008
2023-02-01T11:00,25.4,86,0.4,35.3,100,1008.4
2023-02-01T12:00,25.4,86,0.3,32.2,100,1008.3
2023-02-01T13:00,25.4,87,0,34.4,100,1009
2023-02-01T14:00,25.4,88,0,34.6,100,1009.8
2023-02-01T15:00,25.2,89,0,31.2,100,1010.1
2023-02-01T16:00,25.2,89,0,29.8,100,1010.1
2023-02-01T17:00,25.5,86,0.2,30.3,100,1009.9
2023-02-01T18:00,25.5,86,0.8,26.5,100,1009.4
2023-02-01T19:00,25.4,87,1.4,24.5,100,1008.8
2023-02-01T20:00,24.9,90,6.7,21.6,100,1008.1
2023-02-01T21:00,25,87,7.2,28.1,100,1008.4
2023-02-01T22:00,24.8,88,1.3,25.9,100,1008.6
2023-02-01T23:00,24.1,89,2.7,20.1,100,1009.5
2023-02-02T00:00,25,88,1.5,21.3,100,1009.5
2023-02-02T01:00,24.8,89,1.1,20.5,100,1010.2
2023-02-02T02:00,24.3,91,8.2,14.8,100,1011.3
2023-02-02T03:00,24.2,91,8.2,6.9,100,1011.2
2023-02-02T04:00,24.4,91,15.5,16,100,1010.9
2023-02-02T05:00,24.5,92,4.2,31.2,100,1010.2
2023-02-02T06:00,24.6,91,0.4,23.6,100,1009.7
2023-02-02T07:00,24.7,90,0.3,25.4,100,1008.6
2023-02-02T08:00,25,89,0.1,25.1,100,1007.7
2023-02-02T09:00,25.1,87,0,28,100,1007.3
2023-02-02T10:00,25.6,87,0,29.7,100,1007.5
2023-02-02T11:00,25.6,89,0,27.2,100,1008.3
2023-02-02T12:00,25.6,89,0,22.9,100,1008.5
2023-02-02T13:00,25.5,90,0,27.9,100,1009.1
2023-02-02T14:00,25.6,90,0,25,100,1009.9
2023-02-02T15:00,25.5,90,0,21.9,100,1010.3
2023-02-02T16:00,25.5,91,0,23.8,100,1010.2
2023-02-02T17:00,25.4,91,0,23.6,100,1010.3
2023-02-02T18:00,25.5,89,0,22.9,100,1009.6
2023-02-02T19:00,25.5,89,0,20.4,100,1009.1
2023-02-02T20:00,25.5,90,0,20.6,100,1008.7
2023-02-02T21:00,25.5,90,0,21.9,100,1008.6
2023-02-02T22:00,25.5,89,0.1,21.6,100,1009.1
2023-02-02T23:00,25.5,89,0,23,100,1009.7
2023-02-03T00:00,25.5,90,0,25.5,100,1009.7
2023-02-03T01:00,25.6,89,0,28.1,97,1010.2
2023-02-03T02:00,25.6,90,0,25.7,100,1011
2023-02-03T03:00,25.6,90,0,23.3,100,1011.4
2023-02-03T04:00,25.7,90,0,24,100,1011
2023-02-03T05:00,25.8,90,0,23.4,100,1010.4
2023-02-03T06:00,25.9,88,0,22.6,98,1009.5
2023-02-03T07:00,25.9,89,0,21.8,91,1008.2
2023-02-03T08:00,25.9,89,0,22.7,100,1007.5
2023-02-03T09:00,25.6,91,0.1,23.5,100,1007.4
2023-02-03T10:00,25.8,89,0.1,25.2,100,1007.7
2023-02-03T11:00,25.6,88,0,25.7,100,1008.5
2023-02-03T12:00,25.5,91,0.2,25.2,100,1008.7
2023-02-03T13:00,25.5,91,0,28.6,100,1009.3
2023-02-03T14:00,25.5,90,0,26.5,100,1010.2
2023-02-03T15:00,25.5,88,0,25,100,1010.4
2023-02-03T16:00,25.5,88,0.1,28,100,1010.4
2023-02-03T17:00,25.6,87,0.3,27.5,100,1010.3
2023-02-03T18:00,25.5,88,0.1,29.8,100,1009.7
2023-02-03T19:00,25.5,88,0,29.5,100,1009.1
2023-02-03T20:00,25.5,85,0.1,30.8,96,1008.5
2023-02-03T21:00,25.6,86,0.1,32.1,100,1008.1
2023-02-03T22:00,25.5,87,0,30.3,100,1008.4
2023-02-03T23:00,25.5,88,0,29.3,100,1008.8
2023-02-04T00:00,25.4,87,0,26.6,100,1009.5
2023-02-04T01:00,25.5,86,0,30.3,99,1010.5
2023-02-04T02:00,25.6,86,0,26.5,77,1011.1
2023-02-04T03:00,25.8,85,0,29.8,100,1011
2023-02-04T04:00,25.8,86,0,30.8,100,1010.7
2023-02-04T05:00,25.8,86,0,27.8,94,1009.9
2023-02-04T06:00,25.9,86,0,29.8,92,1008.9
2023-02-04T07:00,25.8,86,0,31.3,99,1007.9
2023-02-04T08:00,25.8,86,0,32.1,35,1007.1
2023-02-04T09:00,25.8,86,0,32.9,100,1006.8
2023-02-04T10:00,25.9,86,0.1,31.8,100,1007.2
2023-02-04T11:00,25.7,87,0,33.4,100,1007.6
2023-02-04T12:00,25.4,88,0.1,26.8,100,1008.1
2023-02-04T13:00,25.5,88,0,27.2,100,1008.7
2023-02-04T14:00,25.5,88,0,28.3,99,1009.2
2023-02-04T15:00,25.7,87,0,27,100,1009.3
2023-02-04T16:00,25.6,88,0.1,26.2,100,1009.3
2023-02-04T17:00,25.6,86,0,27.6,100,1009.3
2023-02-04T18:00,25.8,85,0,30,100,1008.8
2023-02-04T19:00,25.7,86,0,28.9,100,1008.4
2023-02-04T20:00,25.6,86,0,28,100,1007.7
2023-02-04T21:00,25.7,85,0,28.1,100,1007.5
2023-02-04T22:00,25.8,85,0,31.3,100,1007.8
2023-02-04T23:00,25.5,86,0,33.4,100,1008.2
2023-02-05T00:00,25.7,85,0,29.5,100,1009.5
2023-02-05T01:00,25.6,86,0.4,32,100,1009.9
2023-02-05T02:00,25.7,85,0,34.4,100,1010.3
2023-02-05T03:00,25.8,85,0,33.3,98,1010.4
2023-02-05T04:00,25.9,85,0,32.1,63,1010
2023-02-05T05:00,25.9,84,0,30.5,37,1009.5
2023-02-05T06:00,26,84,0,29.8,38,1008.7
2023-02-05T07:00,26,84,0,29.1,100,1007.8
2023-02-05T08:00,26,84,0,29.5,99,1007.1
2023-02-05T09:00,26.1,84,0,30.8,84,1007.1
2023-02-05T10:00,26.1,83,0,31.5,85,1007.1
2023-02-05T11:00,26,84,0,30.2,100,1007.4
2023-02-05T12:00,25.8,86,0,27.5,95,1007.9
2023-02-05T13:00,25.8,86,0,27.3,100,1008.7
2023-02-05T14:00,25.8,86,0,27.4,100,1009.4
2023-02-05T15:00,25.7,87,0,27,97,1009.7
2023-02-05T16:00,25.5,88,0.2,25.8,100,1010
2023-02-05T17:00,25.5,87,0.6,26.1,100,1010.1
2023-02-05T18:00,25.5,88,0.4,26.4,100,1009.3
2023-02-05T19:00,25.5,87,0.1,25.7,100,1008.9
2023-02-05T20:00,25.5,87,0,28,100,1008.4
2023-02-05T21:00,25.5,85,0.1,27.2,100,1008.1
2023-02-05T22:00,25,86,2.8,29.1,100,1008.7
2023-02-05T23:00,25.5,84,0.9,26.7,100,1009.3
2023-02-06T00:00,25.5,86,0.1,25.3,100,1009.8
2023-02-06T01:00,25.9,83,0,28.2,67,1010.8
2023-02-06T02:00,25.9,82,0.2,28.8,96,1011.5
2023-02-06T03:00,25.9,84,0,27.2,93,1011.3
2023-02-06T04:00,26,84,0,27.3,88,1010.9
2023-02-06T05:00,26,83,0,27,85,1010.2
2023-02-06T06:00,26,84,0,28.2,91,1009.3
2023-02-06T07:00,26,83,0,26.5,86,1008.4
2023-02-06T08:00,26.1,82,0,25.7,40,1007.8
2023-02-06T09:00,26.2,82,0,25.2,63,1007.6
2023-02-06T10:00,26.2,80,0.2,25.1,100,1007.9
2023-02-06T11:00,26.2,81,0,24.5,100,1008.4
2023-02-06T12:00,26,83,0.1,23,100,1008.6
2023-02-06T13:00,25.8,85,0.1,23.8,99,1009.5
2023-02-06T14:00,25.9,84,0,21.9,100,1010.3
2023-02-06T15:00,25.9,85,0,21.4,100,1010.4
2023-02-06T16:00,25.9,84,0,19.7,100,1010.3
2023-02-06T17:00,25.8,85,0,20.2,99,1010.1
2023-02-06T18:00,25.7,86,0,20.4,100,1009.8
2023-02-06T19:00,25.5,86,0.1,20.1,100,1009.5
2023-02-06T20:00,25.5,87,0,20.5,100,1009.1
2023-02-06T21:00,25.5,87,0,20.5,100,1008.9
2023-02-06T22:00,25.6,87,0.1,20.3,98,1009.2
2023-02-06T23:00,25.7,87,0,20.3,100,1009.6
2023-02-07T00:00,25.8,87,0,19.5,98,1010.2
2023-02-07T01:00,25.9,87,0,19.1,100,1011.3
2023-02-07T02:00,25.9,86,0,19.6,100,1012.4
2023-02-07T03:00,26,86,0,18.2,85,1012.2
2023-02-07T04:00,25.9,87,0,20.3,100,1011.4
2023-02-07T05:00,25.8,88,0,20.7,100,1010.4
2023-02-07T06:00,26,87,0,22.8,100,1009.7
2023-02-07T07:00,26,87,0,22,100,1008.8
2023-02-07T08:00,26.2,86,0,20.4,46,1008.2
2023-02-07T09:00,26.2,86,0.1,22.9,44,1008.1
2023-02-07T10:00,26.3,85,0,23,78,1008.2
2023-02-07T11:00,26.4,85,0,21.6,100,1008.7
2023-02-07T12:00,26.2,86,0,15.8,99,1009.4
2023-02-07T13:00,26.1,87,0,15.6,100,1010.3
2023-02-07T14:00,26,88,0,14.7,100,1010.8
2023-02-07T15:00,25.9,89,0,14.8,80,1010.9
2023-02-07T16:00,25.9,89,0,16.1,100,1011.1
2023-02-07T17:00,25.7,90,0.1,15.5,100,1010.8
2023-02-07T18:00,25.6,87,0.1,19.1,99,1010.1
2023-02-07T19:00,25.8,85,0.1,19.6,100,1009.6
2023-02-07T20:00,25.6,87,0,21.1,98,1008.9
2023-02-07T21:00,25.5,87,0,21.5,99,1008.8
2023-02-07T22:00,25.7,86,0,20.9,97,1009
2023-02-07T23:00,25.5,88,0,22.2,100,1009.3
2023-02-08T00:00,25.6,88,0,22.7,99,1010.3
2023-02-08T01:00,25.7,87,0,23.7,58,1011.1
2023-02-08T02:00,25.8,86,0,24.4,86,1011.6
2023-02-08T03:00,26,86,0,23.7,93,1011.6
2023-02-08T04:00,26,86,0,24.4,100,1011.1
2023-02-08T05:00,25.9,87,0,23.5,93,1010.4
2023-02-08T06:00,26,87,0,24.6,14,1009.6
2023-02-08T07:00,26,87,0,25.7,15,1008.7
2023-02-08T08:00,26.1,86,0,25.2,25,1007.9
2023-02-08T09:00,26.1,86,0,26.8,65,1007.4
2023-02-08T10:00,26.2,85,0,27.6,63,1007.2
2023-02-08T11:00,26.4,84,0,29.5,96,1007.7
2023-02-08T12:00,26.2,87,0,26.6,99,1008.9
